id,title,release_date,vote_average,overview,genre_ids,year,month
587272,Pai a Gente Só Tem Um,2019-08-02,7.659,"Javier, um pai workaholic que não sabe nada sobre afazeres domésticos nem cuidar de crianças, é obrigado a ficar sozinho em casa com os cinco filhos quando sua esposa Carmen viaja sem ele.","[35, 10751]",2019,8
11220,Anjos Caídos,1995-09-06,7.7,"Duas histórias de crimes se cruzam em Hong Kong. Um frio assassino de aluguel quer finalmente deixar o mundo da violência, o que não agrada sua parceira que está secretamente apaixonada por ele. Enquanto isso, um ex-recluso mudo encontra repetidamente uma mulher durante suas noites de caos.","[28, 10749, 80]",1995,9
1084242,Zootopia 2,2025-11-26,7.658,Os detetives Judy Hopps e Nick Wilde se encontram na trilha sinuosa de um réptil misterioso que chega a Zootopia e vira a metrópole dos mamíferos de cabeça para baixo.,"[16, 35, 12, 10751, 9648]",2025,11
1592,As Duas Faces de um Crime,1996-03-06,7.657,"Em Chicago, um arcebispo (Stanley Anderson) assassinado com 78 facadas. O crime choca a opinião pública e tudo indica que o assassino um jovem de 19 anos (Edward Norton), que foi preso com as roupas cobertas de sangue da vítima. No entanto, um ex-promotor (Richard Gere) que se tornou um advogado bem-sucedido se propõe a defendê-lo, sem cobrar honorários, tendo um motivo para isto: adora ser coberto pela mídia, além de ter uma incrível necessidade de vencer.","[80, 18, 9648, 53]",1996,3
288,Matar ou Morrer,1952-06-09,7.657,"Para o xerife Will Kane, o dia do seu casamento será marcado não pela emoção, mas pela adrenalina e a perseguição com o perigoso bandido Frank Miller. Miller fugiu atrás de vingança, já que Kane o colocou na prisão. Mas, agora, nem a população local irá ajudá-lo.","[37, 18]",1952,6
100402,Capitão América: O Soldado Invernal,2014-03-20,7.7,"Após os eventos catastróficos em Nova York com Os Vingadores, Steve Rogers segue tentando se ajustar ao mundo moderno. Porém, quando um colega da agência S.H.I.E.L.D. é atacado, Steve se vê preso em uma rede de intrigas que ameaça colocar o mundo em risco. Em parceria com a Viúva Negra e Falcão, seu novo aliado, o Capitão América tem que enfrentar um misterioso e inesperado inimigo, o Soldado Invernal.","[28, 12, 878]",2014,3
10633,No Calor da Noite,1967-08-02,7.655,"Quando um rico empresário que planejava construir uma fábrica na cidade de Sparta, no estado do Mississipi, é encontrado assassinado em uma rua escura, o chefe de polícia Bill Gillespie pede a seus homens que procurem nas cercanias. O guarda Sam encontra o negro Virgil Tibbs na estação, esperando o trem das três da manhã para Memphis e suspeita dele. Ao revistá-lo e ver a carteira de Tibbs com muito dinheiro, Sam resolve levá-lo para a delegacia.","[80, 18, 9648, 53]",1967,8
8016,"Alemanha, Ano Zero",1948-07-11,7.7,"Vivendo num apartamento bombardeado com o pai doente e dois irmãos mais velhos, o jovem Edmund passa boa parte do tempo sem supervisão. Ele se envolve nos esquemas do mercado negro de um grupo de adolescentes e é influenciado por um ex-professor simpatizante do nazismo.",[18],1948,7
1726,Homem de Ferro,2008-04-30,7.655,"Tony Stark é um industrial bilionário, que também é um brilhante inventor. Ao ser sequestrado ele é obrigado por terroristas a construir uma arma devastadora mas, ao invés disto, constrói uma armadura de alta tecnologia que permite que fuja de seu cativeiro. A partir de então ele passa a usá-la para combater o crime, sob o alter ego do Homem de Ferro.","[28, 878, 12]",2008,4
812,Aladdin,1992-11-25,7.7,"Após o sultão ordenar que sua filha, a princesa Jasmine, ache um marido rapidamente, ela foge do palácio. Jasmine encontra um tipo meio malandro, Aladdin, que conquista seu coração. Porém ambos são achados pelos guardas de Jafar, o vizir do sultão. Jafar criou um feitiço para dominar o sultão, se casar com Jasmine e se tornar ele mesmo o sultão. Além disto finge que cometeu um engano e mandou decapitar Aladdin, que na verdade está vivo, pois Jafar precisa dele para conseguir uma lâmpada mágica, que é a morada de um poderoso gênio. Mas o plano de Jafar falha, pois Aladdin fica com a lâmpada graças a intervenção de um pequeno macaco, Abu, seu fiel mascote. Quando descobre que há na lâmpada um gênio poderoso, que pode se transformar em qualquer pessoa ou coisa e que lhe concederá três desejos, Aladdin planeja usá-los para conquistar Jasmine, sem imaginar que Jafar é um diabólico inimigo, que precisa ser detido.","[16, 10751, 12, 14, 10749]",1992,11
499,Cléo das 5 às 7,1962-04-11,7.655,"Agnès Varda eloquentemente captura a Paris nos anos sessenta com este retrato em tempo real de uma cantora à deriva pela cidade enquanto aguarda os resultados dos testes de uma biópsia. Uma crônica dos minutos da vida de uma mulher, Cléo das 5 às 7 é uma mistura espirituosa de vérité e melodrama vívidos, apresentando uma partitura de Michel Legrand e cameos (breve participação) de Jean-Luc Godard e Anna Karina.",[18],1962,4
840430,Os Rejeitados,2023-10-27,7.654,"Um professor mal-humorado de uma prestigiada escola americana é forçado a cuidar de um grupo de alunos que não tem para onde ir durante as férias de Natal. Ele acaba criando um vínculo com um dos estudantes e com a cozinheira da escola, que acaba de perder seu filho no Vietnã.","[35, 18]",2023,10
792307,Pobres Criaturas,2023-12-07,7.654,"A jovem Bella Baxter é trazida de volta à vida pelo cientista Dr. Godwin Baxter. Querendo ver mais do mundo, ela foge com um advogado e viaja pelos continentes. Livre dos preconceitos de sua época, Bella exige igualdade e libertação.","[878, 10749, 35]",2023,12
238628,Tangerinas,2013-10-17,7.654,"Ivo, um velho agricultor estoniano, ficou para trás na Gerogia, junto com seu amigo Margus, para a colheita das abundantes tangerinas. Sua vida sombria fica de cabeça para baixo quando ele decide abrigar Ahmed, um mercenário muçulmano checheno, e o georgiano Niko, ambos tendo perdido os seus homens e sido pesadamente feridos em combate. Isso não ajuda em nada visto que a dupla de feridos está constantemente esperando para atacar um ao outro, logo que terminem suas respectivas licenças de saúde.","[18, 10752]",2013,10
14580,Os Corruptos,1953-10-14,7.7,"O policial durão Dave Bannion enfrenta o sindicato do crime politicamente poderoso.  Dave Bannion é um policial honesto investigando uma gangue cruel que ele suspeita ter influência sobre a força policial. Bannion é alertado após o suicídio de um colega e o silêncio suspeito de seus colegas policiais o leva a acreditar que eles estão na folha de pagamento dos gângsteres. Quando uma bomba destinada a ele mata sua esposa, Bannion se torna uma furiosa força de vingança e justiça, auxiliado ao longo do caminho pela rejeitada namorada do gângster, Debby. Quando Bannion e Debby caem cada vez mais na armadilha traiçoeira e brutal do mundo do crime, eles devem usar todos os meios necessários (incluindo assassinato) para chegar à verdade.","[80, 53]",1953,10
575452,O Traidor,2019-05-23,7.653,"Palermo, Sicília, 1980. Tommaso Buscetta, membro da Máfia, decide mudar-se para o Brasil com sua família fugindo da guerra constante entre os diferentes clãs da organização criminosa. Mas quando, após viver várias desgraças, ele é forçado a voltar para a Itália, toma uma decisão ousada que mudará sua vida e o destino da Cosa Nostra para sempre.","[18, 80, 53]",2019,5
371645,Fuga Para A Liberdade,2016-03-31,7.653,"Um menino e seu tio fogem para as matas da Nova Zelândia. Para capturá-los, é organizada uma verdadeira caçada da qual os dois precisarão fugir unindo suas forças e superando suas diferenças.","[12, 35, 18]",2016,3
891,Todos os Homens do Presidente,1976-04-09,7.7,"Em 1972, sem ter a menor noção da gravidade dos fatos, um repórter do Washington Post, inicia uma investigação sobre a invasão de cinco homens na sede do Partido Democrata, que dá origem ao escândalo Watergate e que teve como conseqüência a queda do presidente Richard Nixon.","[18, 9648, 53]",1976,4
14813,O Conto de Natal do Mickey,1983-10-19,7.652,"Adaptação do clássico de Charles Dickens com Tio Patinhas no papel de Ebenezer Scrooge e Mickey como Bob Cratchit. Foi baseado em um musical de audio de 1972 chamado ""Um Conto de Natal da Disney"" e distribuído como bônus do longa ""Bernardo e Bianca"" (1977).","[10751, 16]",1983,10
886396,Batman e Superman: Batalha dos Super Filhos,2022-10-17,7.651,"Jonathan Kent e o jovem companheiro relutante Damian Wayne estão encarregados de salvar o mundo da destruição iminente. Os dois devem unir forças para resgatar seus pais e salvar o planeta, tornando-se os super-heróis que deveriam ser.","[16, 28, 878]",2022,10
950396,Entre Montanhas,2025-02-13,7.7,"Dois agentes altamente treinados se aproximam à distância após serem enviados para proteger lados opostos de um desfiladeiro misterioso. Quando um mal emerge, eles precisam trabalhar juntos para sobreviver ao que está lá dentro.","[10749, 878, 53]",2025,2
726759,Tetris,2023-03-15,7.65,"Em 1988, o vendedor americano de vídeo games Henk Rogers descobre o Tetris. Quando ele se propõe a levar o jogo para o mundo e se depara com uma perigosa teia de mentiras e corrupção por trás da Cortina de Ferro.","[53, 36, 18]",2023,3
8416,O Conformista,1971-01-29,7.65,"Um italiano é atraído para o partido fascista quando é instruído a assassinar seu antigo professor universitário, um antifascista vocal exilado na França durante os anos 30. Baseado no romance homônimo de 1951, de Alberto Moravia.",[18],1971,1
799766,Better Man - A História de Robbie Williams,2024-12-06,7.6,"Cinebiografia do cantor britânico Robbie Williams, representado como um macaco de maneira a refletir como o próprio astro se viu durante muito tempo na sua carreira. O longa conta a história da ascensão, queda e a ressurreição inesperada do cantor, que hoje é consagrado como um dos artistas britânicos mais vendidos de todos os tempos.","[10402, 18]",2024,12
672322,Samurai X: A Origem,2021-06-04,7.649,"Kenshin é um terrível assassino conhecido como Battosai. Mas quando ele conhece a doce Tomoe Yukishiro, sua história começa a mudar.","[28, 12, 18, 10749]",2021,6
508439,Dois Irmãos: Uma Jornada Fantástica,2020-02-29,7.649,"Em um mundo transformado, no qual as criaturas não dependiam mais da magia para viver, dois irmãos elfos recebem um cajado de bruxo de seu falecido pai, capaz de trazê-lo de volta à vida. Inexperientes com qualquer tipo de magia, Ian e Barley não conseguem executar o feitiço e acabam gerando uma criatura sem cabeça. Para passar mais um dia com seu pai, eles embarcam em uma jornada fantástica. Ao perceber a ausência dos filhos, sua mãe se une à uma lendária manticora para encontrá-los.","[10751, 35, 12, 16, 14]",2020,2
1904,Memórias de uma Gueixa,2005-12-06,7.649,"Chiyo foi vendida a uma casa de gueixas quando ainda era menina, em 1929, onde é maltratada pelos donos e por Hatsumomo, uma gueixa que tem inveja de sua beleza. Acolhida por Mameha, a principal rival de Hatsumomo, Chiyo ao crescer se torna a gueixa Sayuri. Reconhecida, ela passa a desfrutar de uma sociedade repleta de riquezas e privilégios até que a 2ª Guerra Mundial modifica radicalmente sua realidade no Japão.","[18, 10749, 36]",2005,12
1075,"Gata Preta, Gato Branco",1998-06-01,7.649,"Era uma vez uma comunidade de exuberantes ciganos. Dois avós que julgavam estarem mortos, dois jovens apaixonados, uma senhora que queria vender a filha, um rapaz gorducho, um comboio roubado e desaparecido, um burro, um porco, dois gatos e uma fanfarra suspensa na árvore.","[35, 10749, 80]",1998,6
567410,Transtorno Explosivo,2019-09-19,7.648,"Benni é uma menina de nove anos revoltada, agressiva e imprevisível. A garota foi expulsa de todas as escolas onde estudou e não vive com a mãe, que tem medo dela. O serviço social contrata Micha, uma especialista em controle de raiva, para acompanhar Benni na escola.",[18],2019,9
1311031,Demon Slayer: Kimetsu no Yaiba Castelo Infinito,2025-07-18,7.651,"Enquanto os membros dos caçadores e os Hashira participavam de um rigoroso programa de fortalecimento coletivo, conhecido como Treinamento dos Hashira, em preparação para a batalha final contra os demônios, Muzan Kibutsuji aparece na Mansão Ubuyashiki. Com a vida do líder da organização em risco, Tanjiro e os Hashira correm até o quartel-general, mas acabam sendo lançados, pelas mãos de Muzan, em uma queda profunda rumo a um espaço misterioso para um confronto final, o Castelo Infinito.","[16, 28, 14]",2025,7
15794,Fúria Sanguinária,1949-09-02,7.647,"Um criminoso psicopata com um complexo-mãe (Complexo de Édipo) faz uma fuga ousada da prisão e depois lidera a sua antiga quadrilha num assalto à folha de pagamento de uma fábrica de produtos químicos. Após o assalto, os eventos tomam um rumo louco.","[80, 18, 53]",1949,9
247,O Grande Golpe,1956-06-06,7.647,"Quando o ex-presidiário Johnny Clay diz que tem um grande plano, todos querem participar. Especialmente quando o plano é roubar 2 milhões de dólares em um esquema ""ninguém vai se machucar"". Mas, apesar do planejamento cuidadoso, Clay e seus homens se esqueceram de uma coisa: Sherry Peatty, uma garota ambiciosa e traiçoeira que está planejando um grande golpe só seu... mesmo que para isso ela precise acabar com toda a gangue de Clay!","[80, 53]",1956,6
10637,Duelo de Titãs,2000-09-29,7.646,"Herman Boone (Denzel Washington) um técnico de futebol americano contratado para trabalhar no comando de um time universitário dividido pelo racismo, os Titans. Inicialmente, Boone sofre preconceitos raciais por parte dos demais técnicos e até mesmo de jogadores do seu time, mas aos poucos ele conquista o respeito de todos e torna-se um grande exemplo para o time e também para a pequena cidade em que vive.",[18],2000,9
4497,Viridiana,1962-04-01,7.646,"Pouco antes de ser ordenada freira, Viridiana faz uma visita ao seu solitário tio, que está à beira da morte. O homem, pervertido e obcecado pela sua beleza, tenta seduzi-la de todas as formas, antes de morrer repentinamente. Com a sua morte, acaba desistindo de ser freira, passando a morar na casa deixada pelo tio. Decide transformá-la em um albergue, movida pelo seu sentimento cristão de piedade e solidariedade, mas os mendigos que lá abriga, acabam lhe mostrando as verdadeiras facetas dos seres humanos. Outra obra magistral de Buñuel. Um filme maravilhoso com um roteiro cheio de irreverências, naturalismo, surrealismo, humor negro e tragédia. Uma história inesquecível, fantástica e imprescindível.",[18],1962,4
770254,Próxima Parada: Lar Doce Lar,2021-12-03,7.645,Eles são perigosamente fofos! A caçada começa quando um grupo de animaizinhos letais (e um coala-celebridade chamado Pelúcio) escapa do parque onde vivem na Austrália e tentam voltar para seu lar.,"[10751, 16, 12, 35]",2021,12
110160,Laurence Anyways,2012-05-18,7.644,"Aos 30 anos de idade Laurence tem uma namorada que ama e um bom cargo de professor, mas algo ainda não está certo... Ele sempre se sentiu uma mulher presa no corpo de um homem, e acredita que já passou da hora de assumir sua identidade, mesmo sabendo que isso poderá despertar reações ruins de todos ao seu redor.","[18, 10749]",2012,5
514439,Superação: O Milagre da Fé,2019-04-10,7.643,"John Smith, um menino de 14 anos, passeava com a família em uma manhã de inverno no Lago St Louis, no Missouri, quando, acidentalmente, sofreu uma queda e se afogou. Chegando ao hospital, John foi considerado morto por mais de 60 minutos até que sua mãe, Joyce Smith, juntou todas as suas forças e pediu a Deus para que seu filho sobrevivesse. Sua prece poderosa foi responsável por um milagre inédito.",[18],2019,4
871,O Planeta dos Macacos,1968-02-07,7.643,"George Taylor, um astronauta americano, viaja por séculos em estado de hibernação. Ao acordar, ele e seus companheiros se vêem em um planeta dominado por macacos, no qual os humanos são tratados como escravos e nem mesmo tem o dom da fala.","[878, 12, 18, 28]",1968,2
12548,Os Boas Vidas,1953-09-17,7.642,"Quatro amigos mimados vivem na farra e em busca de mulheres. Quando Fausto engravida a irmã de Moraldo, o avô da criança o obriga a casar, o que faz o rapaz repensar sua forma de levar a vida.","[35, 18]",1953,9
4347,Desejo e Reparação,2007-02-27,7.6,"Em 1935, no dia mais quente do ano na Inglaterra, Briony Talles e sua família se reúnem num fim de semana na mansão familiar. O momento político é de tensão, por conta da 2ª Guerra Mundial. Em meio ao calor opressivo emergem antigos ressentimentos familiares. Cinco anos antes, Briony, então aos 13 anos, usa sua imaginação de escritora principiante para acusar Robbie Turner, o filho do caseiro e amante da sua irmã mais velha Cecília, de um crime que ele não cometeu. A acusação na época destruiu o amor da irmã e alterou de forma dramática várias vidas.","[18, 10749]",2007,2
678,Fuga ao Passado,1947-11-25,7.641,"Um detetive particular foge do passado para administrar um posto de gasolina em uma cidadezinha, mas seu passado o alcança. Agora ele precisa retornar ao mundo da cidade grande, repleto de perigos, corrupção e traições.","[80, 53]",1947,11
939243,Sonic 3: O Filme,2024-12-19,7.64,"Sonic, Knuckles e Tails se reúnem contra um novo e poderoso adversário, Shadow, um vilão misterioso com poderes diferentes de tudo que eles já enfrentaram antes. Com suas habilidades superadas em todos os sentidos, a Equipe Sonic deve buscar uma aliança improvável na esperança de parar Shadow e proteger o planeta.","[28, 878, 35, 10751]",2024,12
381289,Quatro Vidas de um Cachorro,2017-01-19,7.64,"Um cachorro morre e reencarna várias vezes na Terra. Embora encontre novas pessoas e viva muitas aventuras, ele mantém o sonho de reencontrar Ethan, o seu primeiro dono, que sempre foi seu maior amigo.","[12, 35, 14, 10751, 18]",2017,1
20123,Vida Cigana,1988-12-21,7.6,"Perhan é um cigano que mora com sua avó na periferia de Sarajevo. Apaixonado por Azra, seu sonho é ganhar dinheiro suficiente para poder casar-se com ela. O vagabundo Ahmed propõe a Perhan ir para a Itália, na tentativa de fazer fortuna rápido. O jovem aceita, e quando se dá conta já é prisioneiro de um mundo sem escrúpulos, cheio de mágoa, do qual ele não quer participar.","[18, 35, 80, 14]",1988,12
15999,Vampire Hunter D: Bloodlust,2001-04-21,7.639,"Nascido de mãe humana e pai vampiro, ""D"" vive entre a luz e a escuridão num mundo à beira do abismo. ""D"" é contratado para rastrear Meier Link, um vampiro poderoso que sequestrou uma garota humana, Charlotte Elbourne. As ordens de ""D"" são claras: encontre Charlotte a qualquer custo e traga-a de volta. Mas, pela primeira vez, “D” enfrenta concorrentes sérios, os Irmãos Markus, também contratados para o mesmo fim. ""D"" deve interceptar Meier e superar adversários poderosos em uma corrida mortal contra o tempo.","[16, 14, 27, 28, 12, 878]",2001,4
11898,As Oito Vítimas,1949-06-21,7.637,"A mãe de Louis Manzzini pertence à aristocrata família D'Ascoyne, até ela fugir com um cantor de ópera. A partir daí, ela e Louis são rejeitados pelos D'Ascoynes. Quando vira um adulto, Louis resolve se vingar, tornando-se o próximo Duque da família. O caminho mais fácil para ele acaba sendo assassinar o sucessor natural ao cargo.","[35, 80]",1949,6
212,Esse Mundo é um Hospício,1944-09-01,7.637,"Mortimer Brewster é um jornalista e escritor conhecido por suas implicância com o casamento. Logo na cena de abertura nós vemos ele se casar na prefeitura. Agora, só falta uma rápida viagem para casa para informar as tias solteironas de Mortimer. Ao tentar dar a notícia, ele descobre o passatempo de suas tias: matar velhos solitários, como se fosse um ato de caridade, e enterrá-los no porão. E vai ficar pior.","[35, 80]",1944,9
108,A Liberdade é Azul,1993-09-08,7.637,"Após um trágico acidente em que morrem o marido e a filha de uma famosa modelo (Juliette Binoche), ela decide por renunciar à sua própria vida. Após uma tentativa fracassada de suicício, ela volta a se interessar pela vida ao se envolver com uma obra inacabada de seu marido, que era um músico de fama internacional.",[18],1993,9
1678,"Godzilla, O Monstro do Mar",1954-11-03,7.6,"O Japão entra em pânico após vários navios afundarem perto da Ilha de Odo. Uma expedição à ilha liderada pelo Dr. Kyohei Yamane logo descobre algo muito mais devastador do que se imaginava: um monstro de 50 metros de altura chamado Godzilla pelos nativos. Agora, o monstro inicia uma onda de destruição que ameaça destruir não apenas o Japão, mas também o resto do mundo.","[53, 27, 878]",1954,11
627725,The Banker,2020-03-06,7.635,"Nos anos 60, dois afro-americanos traçam um plano de negócios engenhoso para lutar pela igualdade de acesso ao sonho americano.",[18],2020,3
580175,Druk: Mais uma Rodada,2020-09-24,7.634,"Para alegrar um colega em crise, um grupo de professores de ensino médio decide testar uma ousada teoria de que serão mais felizes e bem sucedidos vivendo com um pouco de álcool no sangue. Parece a solução perfeita para quebrar o marasmo de seus dias. E, assim, começa esta embriagante sátira social de Thomas Vinterberg.","[35, 18]",2020,9
137113,No Limite do Amanhã,2014-05-27,7.634,"A Terra está dominada por alienígenas e o major Bill Cage, um relações públicas das Forças Armadas dos Estados Unidos, é obrigado a ir para a linha de frente. Inexplicavelmente, ele acaba preso em um ciclo do tempo, revivendo repetidamente sua última batalha. No entanto, quanto mais vezes ele luta, suas habilidades de guerreiro melhoram e ele fica mais perto de descobrir como derrotar o inimigo.","[28, 878]",2014,5
261,Gata em Teto de Zinco Quente,1958-08-29,7.634,"Brick, um ex famoso jogador de futebol, agora alcoólico, rejeita a bela mulher Maggie, culpando-a de ter abandonado a sua carreira profissional. De igual modo, Brick rejeita também o seu pai, Harvey, que está morrendo com um câncer, porque nunca mantiveram uma relação aberta e são demasiados orgulhosos para se tornaram próximos agora. No aniversário de Harvey, a família encontra-se reunida, incluindo o seu outro filho, um ambicioso advogado, acompanhado pela mulher, uma pessoa demasiado intrometida. Será nesta noite inesquecível, que todas as verdades serão ditas...",[18],1958,8
1002185,A Milhões de Quilômetros,2023-09-08,7.632,"Inspirado na história real do engenheiro da Nasa, José Hernández, este filme acompanha sua família de fazendeiros migrantes em sua jornada desde uma vila rural em Michoacán, no México, para mais de 300 quilômetros acima da Terra na Estação Espacial Internacional. Com o apoio da família, o foco e a determinação de José culminam na oportunidade de alcançar esse objetivo impossível.","[18, 36]",2023,9
471707,Corpus Christi,2019-09-10,7.633,"Daniel (Bartosz Bielenia) é um rapaz de 20 anos que experimenta uma transformação espiritual enquanto vive em um Centro de Detenção para Jovens. Ele quer se tornar padre, mas isso é impossível por causa de sua ficha criminal. Quando é enviado para trabalhar na oficina de um carpinteiro em uma cidade pequena, na chegada, ele se veste de padre e acidentalmente assume a paróquia local. A chegada do jovem e carismático pregador é uma oportunidade para a comunidade local iniciar o processo de cura após uma tragédia que aconteceu na região.",[18],2019,9
144288,Berserk: The Golden Age Arc III - The Advent,2013-02-01,7.633,"Um ano se passou desde que Guts deixou o Bando do Falcão, e Griffith foi preso pelo Reino de Midland por traição. Na calada da noite, enquanto se escondiam em um acampamento, o Bando do Falcão foi atacado por assassinos de Bakiraka liderados por Silat. Quando tudo parece perdido, Guts retorna de sua jornada. ""Você destruiu tudo."" Chorando, Casca diz que Griffith não é nada sem Guts, e os dois se unem de corpo e alma. Griffith é preso na Torre do Renascimento, o edifício mais antigo do Castelo de Wyndham.","[16, 28, 12, 18, 14]",2013,2
37247,A Primeira Noite de um Homem,1967-12-21,7.633,"Após se formar na faculdade, Benjamin Braddock (Dustin Hoffman) retorna para casa. Indeciso quanto ao seu futuro, ele acaba sendo seduzido pela senhora Robinson (Anne Bancroft) uma amiga de meia-idade de seus pais. Mas na verdade ele está interessado na filha dela, a bela Elaine Robinson (Katharine Ross).","[18, 10749, 35]",1967,12
17835,Catástrofe Nuclear,1984-09-23,7.633,"A União Soviética avança sobre o Irã para transformá-lo em um país soviético. Os EUA, o Reino Unido e outros membros da OTAN condenam o ato de agressão e ações militares começam a acontecer. A União Soviética então faz um ataque nuclear Inglaterra sem aviso destruindo parte do país. O pior vem depois: o caos, a falta de água, comida, eletricidade são os maiores desafios dos sobreviventes.","[10752, 18, 878]",1984,9
13830,Conexão Jamaica,2002-02-27,7.633,"História de dois gangsters jamaicanos, Biggs e Wayne, que querem subir na vida como criminosos. Eles vão de Kingston até Miami em uma longa jornada de violência, extorsão e tráfico de drogas, até dominarem o submundo do crime.","[28, 12, 80, 18]",2002,2
4495,O Espírito da Colméia,1973-10-08,7.632,"As duas pequenas irmãs Ana e Isabel moram em terras rurais da Espanha, na década de 40. Elas estão determinadas a encontrar a estranha figura de ""Frankenstein"" que passará pela região.","[18, 14]",1973,10
728118,"Quo Vadis, Aida?",2021-02-26,7.631,"Aida é tradutora da ONU na pequena cidade de Srebrenica. Quando o exército sérvio assume o controle da cidade, sua família está entre os milhares de cidadãos que procuram abrigo no acampamento da ONU.","[10752, 18, 36]",2021,2
342470,Por Lugares Incríveis,2020-02-28,7.631,Dois adolescentes que estão passando por momentos difíceis criam um forte laço quando embarcam em uma jornada transformadora para visitar as maravilhas de Indiana.,"[10749, 18]",2020,2
55,Amores Brutos,2000-06-16,7.631,"Em plena Cidade do México, um terrível acidente automobilístico ocorre. A partir deste momento, três pessoas envolvidas no acidente se encontram e têm suas vidas mudadas para sempre. Um deles é o adolescente Octavio, que decidiu fugir com a mulher de seu irmão, Susana, usando seu cachorro Cofi como veículo para conseguir o dinheiro para a fuga. Ao mesmo tempo, Daniel resolve abandonar sua esposa e filhas para ir viver com Valeria, uma bela modelo por quem está apaixonado. Também se envolve no acidente Chivo, um ex-guerrilheiro comunista que agora atua como matador de aluguel, após passar vários anos preso. Ali, em meio ao caos, ele encontra Cofi e vê a possibilidade de sua redenção.","[18, 53]",2000,6
724495,A Mulher Rei,2022-09-16,7.63,"Nanisca era a comandante do exército do Reino de Daomé, um dos locais mais poderosos da África nos séculos XVII e XIX. Durante o período, o grupo militar era composto apenas por mulheres, entre as guerreiras está a filha de Nanisca, Nawi, juntas elas combateram os colonizadores franceses, tribos rivais e todos aqueles que tentaram escravizar seu povo e destruir suas terras.","[28, 18, 36]",2022,9
498249,Sementes Podres,2018-11-21,7.6,"Atormentado pelo passado, um trapaceiro que vive de pequenos golpes com sua mãe adotiva encontra a redenção como mentor de grupo de estudantes com dificuldades.","[35, 18]",2018,11
313297,Kubo e as Cordas Mágicas,2016-08-18,7.63,"Kubo vive uma normal e tranquila vida em uma pequena vila no Japão com sua mãe. Até que um espírito vingativo do passado muda completamente sua vida, ao fazer com que todos os tipos de deuses e monstros o persigam. Agora, para sobreviver, Kubo terá de encontrar uma armadura mágica que foi usada pelo seu falecido pai, um lendário guerreiro samurai.","[16, 12, 10751]",2016,8
99,Tudo Sobre Minha Mãe,1999-04-16,7.63,"Após a morte de seu amado filho adolescente em um acidente, Roth deixa Madri para Barcelona para lidar com sua dor, ficar com velhos amigos e – talvez – entrar em contato com o pai – distante – que o menino nunca conheceu.","[35, 18]",1999,4
76341,Mad Max: Estrada da Fúria,2015-05-13,7.629,"Em um mundo apocalíptico, Max Rockatansky acredita que a melhor forma de sobreviver é não depender de ninguém. Porém, após ser capturado pelo tirano Immortan Joe e seus rebeldes, Max se vê no meio de uma guerra mortal, iniciada pela imperatriz Furiosa que tenta salvar um grupo de garotas. Também tentando fugir, Max aceita ajudar Furiosa. Dessa vez, o tirano Joe está ainda mais implacável pois teve algo insubstituível roubado.","[28, 12, 878]",2015,5
13929,O Jogo de Geri,1997-11-24,7.6,"Um simpático velhinho chamado Geri joga xadrez contra ele mesmo, num parque. Este filme ganhou o Oscar da melhor animação de 1997. Geri aparece também em Toy Story 2, como o restaurador de brinquedos. Faz parte da Coleção Pixar Curtas 01.","[16, 35, 10751]",1997,11
4995,Boogie Nights: Prazer Sem Limites,1997-10-10,7.629,"Eddie Adams é um jovem de 17 anos sexualmente bem-dotado. Ele é descoberto por Jack Horner, um diretor veterano que o transforma em Dirk Diggler, uma celebridade da subcultura do mundo pornô no apogeu dos anos 1970. O sucesso faz com que Eddie se envolva no mundo das drogas e a súbita fama pode ter seu preço.",[18],1997,10
164,Bonequinha de Luxo,1961-10-06,7.629,"O escritor iniciante Paul Varjak se muda para um prédio de apartamentos de Nova York e fica intrigado com sua linda e peculiar vizinha, Holly Golightly. O estilo de vida de Holly confunde e fascina Paul: Em público, ela esvoaça através das festas com um ar sofisticado e sexy, mas quando eles estão sozinhos ela se transforma em um docemente vulnerável pacote de neuroses.","[35, 10749, 18]",1961,10
513434,Plano-Sequência dos Mortos,2017-11-04,7.628,"Uma equipe de filmagem está gravando uma história de terror em uma estação abandonada de tratamento de água, supostamente usada para experimentos humanos pelos militares. Assim que o diretor começa a intimidar e pedir mais sangue artificial, eles são surpreendidos por um apocalipse zumbi de verdade.","[35, 27, 18]",2017,11
28580,Farrapo Humano,1945-11-29,7.6,"Em Nova York, Don Birman (Ray Milland) sonhava ser escritor, mas não consegue seu objetivo por estar sofrendo de um bloqueio. Assim, é completamente dominado pelo álcool e passa a ter como única meta obter dinheiro para continuar se embriagando, se esquecendo que as pessoas que o rodeiam sofrem por vê-lo neste estado e tudo fazem para afastá-lo da bebida. Mas enquanto a namorada, Helen St. James (Jane Wyman), editora de uma revista, quer ajudá-lo, ele bebe cada vez mais.",[18],1945,11
13363,O Homem da Terra,2007-06-10,7.628,"A obra se concentra no misterioso comportamento de John Oldman (David Lee Smith), um professor acadêmico que a cada dez anos muda de contexto, deixando tudo para trás. Cansado de guardar esse misterioso segredo, antes de partir, convida seus colegas de academia para uma reunião em sua casa onde irá revelar pela primeira vez o que está por trás desse comportamento obscuro.","[878, 18]",2007,6
